PMID,Disease
36531075,cancer
36531075,malignant melanoma
36531075,tumors
36531071,breast cancer
36531071,tumors
36531071,tumor
36531067,breast cancer
36531067,cystic brain metastases
36531067,metastases
36531067,bone metastases
36531055,tumors
36531055,tumor
36531055,cancers
36531055,esophageal cancers
36531052,malignant breast lesion
36531052,se
36531052,malignant breast lesions
36531051,breast cancer tumour
36531051,breast cancer
36531051,tnbc
36531051,tumours
36531051,breast tumours
36531051,tumour
36531050,tumor
36531050,breast cancer
36531048,breast cancer
36531048,breast cancers
36531048,tumor
36531048,breast tumors
36531048,tumors
36531037,cancer
36531037,mortality
36531037,brain cancer
36531035,breast cancer
36531035,invasive metastasis
36531035,breast breast cancer
36531035,benign breast disease
36531035,malignant breast tumors
36531035,breast cancer lymph node metastasis
36531030,cancer
36531030,breast cancer
36530995,tumor
36530995,breast cancer
36530995,cancer
36530984,retinoblastoma
36530984,breast cancer
36530984,cancer
36530982,breast cancer
36530982,tumor
36530982,tnbc
36530982,cancer
36530981,breast carcinoma
36530981,breast tumors
36530981,tumor
36530857,breast cancer
36530852,deformity
36530852,depression
36530852,right breast cancer
36530852,microvascular anastomosis
36530732,breast cancer
36530732,cancer
36530516,breast cancer
36530516,cancer
36530474,cancer
36530474,breast cancer
36530474,chasmplus algorithm
36530465,cancers
36530465,cancer
36530465,stroma
36530449,cancer
36530449,breast cancer
36530340,breast cancer
36530340,covid-19
36530327,hereditary breast and ovarian cancer
36530327,hboc
36530255,breast and liver cancer
36530255,cancer
36530255,cytotoxicity
36530255,sec-cancer
36530255,tumor
36530069,idiopathic granulomatous mastitis
36530069,hyperprolactinemia
36530069,autoimmune diseases
36530069,hypperprolactinaemia
36529908,breast tumor
36529908,breast cancer
36529908,toxicity
36529908,breast tumors
36529908,tumors
36529908,tumor
36529890,mortality
36529890,breast cancer
36529890,malignancy
36529890,cancer
36529890,cardiovascular disease
36529890,cvd
36529890,tumor
36529890,deaths
36529890,cancer death
36529890,cvd death
36529819,hereditary cancer
36529819,cancer
36529819,familial cancer
36529819,novel disorder
36529814,breast cancer
36529814,cancer
36529814,death
36529814,mortality
36529814,malignant tumor
36529796,cancer
36529796,cancers
36529796,car-t
36529796,tumors
36529796,tumor
36529796,breast cancer
36529796,scfv cars
36529792,cancer
36529792,colon cancer
36529792,breast cancer
36529792,cytotoxicity
36529792,arrest
36529791,leiomyosarcoma
36529791,li-fraumeni-like syndrome
36529791,malignant tumor
36529791,sarcomas
36529791,primary colon
36529791,bowel malignancies
36529791,li-fraumeni syndrome
36529791,cancer
36529791,genetic disease
36529791,malignant neoplasms
36529791,carcinomatosis
36529791,breast cancer
36529791,adrenocortical carcinoma
36529791,prostate cancer
36529779,cholestasis worsen pancreatic cancer
36529768,immunodeficiency virus and acquired immune deficiency syndrome
36529768,aids
36529768,mortality
36529697,liver and brain metastases of breast cancer
36529697,breast cancer
36529697,liver
36529697,tumor
36529697,breast cancer liver and brain metastases
36529697,cancer
36529697,metastases of breast cancer
36529686,breast cancer
36529686,death
36529686,cancer
36529686,pyroptosis-dominant breast cancer
36529680,cancer
36529680,tumor
36529680,breast cancer
36529604,toxicity
36529604,breast cancer
36529604,dermatitis
36529604,pain
36529604,toxicities
36519010,luminal breast cancer
36519010,breast cancer
26389344,breast cancer
26389344,cancer
36529603,her2-low versus her2-zero breast cancer
36529568,invasive lobular breast cancer
36529525,head and neck cancer
36529525,neck squamous cell carcinoma
36529525,tumor
36529449,breast cancer
36529449,cancer
36529449,covid-19
36528984,pain
36528984,breast cancer
36528906,breast cancer
36528837,pain
36528837,breast cancer
36528837,upper limb dysfunction
36528837,postoperative central sensitization
36528837,muscle stiffness
36528837,fatigue
36528837,unilateral breast cancer
36528759,toxicity
36528759,breast cancer
36528759,toxicities
36528759,pneumonitis
36528757,secondary tumours
36528757,retinoblastoma
36528757,intraocular cancer
36528757,tumours
36528757,cancers
36528757,bladder cancer
36528757,small cell lung cancer
36528757,endometriosis
36528757,lung cancer
36528757,glioblastoma and renal cell carcinoma
36528757,bladder cancers
36528757,endometriosis cancer
36528757,tumour
36528757,retinoblastoma cancer
36528752,breast cancer
36528745,breast cancer
36528717,breast cancer
36528717,cancer
36528717,non-cancer
36528717,original breast cancer
36528709,breast cancer
36528709,hemolysis
36528709,tumor
36528658,tumor
36528658,breast cancer
36528658,luminal breast cancer
36528623,necrotic
36528623,breast adenocarcinoma
36528623,cancer
36528623,breast cancer
36528621,breast neuroendocrine tumor
36528621,breast carcinomas of the axilla
36528621,primary breast neuroendocrine tumors
36528621,axillary lymph node swelling
36528621,neuroendocrine carcinoma
36528621,tumor
36528568,depression
36528568,anxiety
36528568,breast cancer
36528568,anxiety disorder
36528568,depressive disorder
36528568,mdd
36528568,high anxiety
36528568,tumor
36528490,breast cancer
36528478,prostate cancer
36528478,mortality
36528478,cancers
36528478,colorectal
36528478,death
36528474,covid-19
36528474,cancer
36528474,cancers
36528474,tumour
36528449,nausea
36528449,vomiting
36528449,breast cancer
36528449,postoperative nausea and vomiting
36528449,vas pain
36528449,nausea vomiting
36528449,pain
36528228,radiation related injury
36528228,breast cancer
36528228,lymphopenia
36528228,death
36528070,breast cancer
36528070,cancer
36528070,mortality
36528070,obesity
36528070,cytotoxicity
36528070,mcf-7 breast cancer
36528016,carcinoma
36528016,invasive lobular carcinoma
36528016,breast cancer
36528016,carcinomas
36527994,cancer
36527994,cytotoxicity
36527994,breast carcinoma
36527994,prostate carcinoma
36527840,fibroadenoma
36527840,tumor
36527788,papillary thyroid carcinoma motility
36527788,papillary thyroid cancer
36527788,cancer
36527788,cancers
36527735,breast cancer
36527735,cancer
36527735,death
36527722,deep-inspiration breath-hold
36527722,free-breath
36527702,nausea and vomiting
36527702,breakthrough cinv
36527702,breast cancer
36527648,breast cancer
36527648,breast cancer metastasis
36527648,nad(h) involvement
36527646,cancers
36527646,hyperthermia
36527646,cancer
36527646,breast cancer
36527646,tumor
36527646,tumours
36527646,breast cancers
36527643,tumour nad(h
36527643,tumour nad
36527643,breast cancer
36527643,tumours
36527643,tumour
36527601,breast cancer
36527601,new breast cancer
36527534,osteoporotic fracture
36527534,osteoporosis
36527534,fragility fractures
36527534,fractures
36527534,breast cancer
36527534,myocardial infarction
36527534,stroke
36527534,chronic diseases
36527534,chronic obstructive pulmonary disease
36527534,copd
36527534,cancers
36527534,diabetes mellitus
36527534,dm
36527534,atrial fibrillation
36527534,chest pain
36527534,pneumonia
36527534,respiratory tract infection
36527534,osteoporotic fractures
36527534,fracture
36527520,peripheral neuropathy
36527520,cipn
36527520,ra
36527520,cancer
36527520,pain
36527372,sclerosing adenosis of the prostate-a benign lesion
36527372,prostate cancer
36527372,benign non-neoplastic small acinar hyperplasia
36527372,breast cancer
36527372,malignant lesions of the prostate
36527372,dysuria
36527372,benign lesion
36527259,breast cancer
36527253,breast carcinomas
36527253,breast carcinoma
36527253,hg-mbc
36527253,invasive breast carcinoma
36527253,carcinomas
36527253,invasive carcinomas
36527253,tumors
36527253,squamous
36527253,tumor
36527147,cancer
36527147,cancers
36527147,colorectal cancer
36527147,cervical cancer
36527133,breast cancer
36527133,tumor
36526987,skin toxicity
36526987,breast cancer
36526987,toxicity
36526987,cancer
36526987,dermatitis
36526921,neuropathic pain
36526859,breast cancer
36526859,depression
36526859,anxiety
36526859,cancer
36526859,empathy
36526859,breast cancer stigma
36526827,cancer
36526827,thyroid cancer
36526827,carcinogenic
36526827,breast and thyroid cancer
36526827,prostate cancer
36526826,breast cancer
36526826,beat cancer
36526826,cancer
36526823,breast cancer
36526823,stress
36526823,cancer
36526817,breast cancer
36526807,ductal carcinoma
36526807,tumor
36526807,neighborhood deprivation
36526807,breast cancer
36526723,toxicity
36526723,cancer
36526674,ovarian
36526674,breast cancer
36526674,cancer
36526674,ovarian and breast cancer
36526674,breast and ovarian cancer
36526674,arrest
36526666,breast and prostate cancer
36526666,breast and prostate cancers
36526666,breast or prostate cancer
36526666,breast cancer
36526666,prostate cancer
36526666,siesta
36526666,cancer
36526536,breast cancer
36526536,necrotic
36526536,tumors
36526377,breast cancer
36526083,breast cancer
36526072,infection
36526072,breast cancer
36526072,lps
36526072,malaria
36526072,chorioamnionitis
36526045,breast cancer
36526044,tumour
36526044,cancers
36526044,tumour-localising photosensitiser
36526044,tumour damage
36526003,trypanosoma cruzi infection
36526003,breast cancer
36526003,cancer
36526003,tumor
36526003,cruzi infection
36526003,infection
36525972,breast cancer
36525972,cancer
36525971,breast cancer
36525971,cancer
36525971,tumors
36525755,cancer
36525755,invasive lobular breast cancer
36525755,tumor
36525755,tumors
36525751,breast cancer
36525612,cancer
36525612,breast cancer
36525612,stage iv disease
36525574,diabetes mellitus
36525574,infection
36525564,breast cancer
36525564,drug-resistant breast cancers
36525564,cancer
36525564,alps
36525564,toxicity
36525564,drug-resistant breast cancer
36525542,breast carcinoma
36525542,metaplastic carcinoma
36525542,breast carcinomas
36525542,carcinomas
36525542,tmas
36525542,urothelial carcinomas
36525542,endometrial carcinomas
36525542,cholangiocarcinomas
36525542,ovarian carcinomas
36525542,lung adenocarcinomas
36525542,colorectal adenocarcinomas
36525542,melanomas
36525542,invasive metaplastic carcinomas
36525542,tma
36525542,tumor
36525529,cancer
36525529,breast cancer
36525529,breast and cervical cancers
36525493,tumor
36525493,breast cancer
36525493,inflammatory breast cancer
36525493,aggressive breast cancer
36525493,cancer
36525411,breast cancer
36525411,traumatic stress
36525411,ptsd
36525411,anxiety
36525411,depression
36525372,breast cancer
36525372,malignancy
36525372,mortality
36525372,breast tumor
36525372,cancer
36525288,cancer
36525288,breast cancer
36525288,tnbc
36525288,tumour
36525287,breast cancer
36525287,cancer
36525287,obesity
36525275,cancer
36525275,lung cancer
36525275,breast cancer
36525275,colorectal cancer
36525231,lung cancer
36525231,breast cancer
36525231,oligometastatic disease
36525231,cancer
36525231,metastases
36525231,tumour
36525231,prostate cancer
36525231,colorectal cancer
36525230,prostate cancer
36525230,colorectal cancer
36525230,oligometastatic disease
36525230,omd
36525230,cancer
36525230,metastases
36525230,tumour
36525230,non-small cell lung cancer
36525230,breast cancer
36525180,breast cancer
36525180,metabolic abnormality
36525180,metabolic syndrome
36525180,toxicity
36525180,diarrhea
36525147,breast cancer
36525147,cancer
36525119,breast cancer
36525119,cancer
36525119,localized breast cancer
36525119,cognitive decline
36525099,fatigue
36525099,breast cancer
36525099,anxiety-depression
36525089,breast cancer
36525089,fatigue
36525089,pain
36525089,lymphedema
36525062,papillary thyroid carcinoma
36525062,tumor
36525062,hypoparathyroidism
36525062,palsy
36525062,thyroid diseases
36524763,bone metastases
36524763,malignancies
36524763,malignancy
36524763,metastases
36524763,fracture
36524747,benign tumor
36524747,tumor
36524737,papillomas
36524737,papilloma
36524737,breast lesions
36524735,breast cancer
36524735,invasive breast cancer
36524735,ductal carcinoma
36524735,dcis
36524735,invasive cancer
36524735,obesity
36524735,tumor
36524561,breast cancer
36524380,breast cancer
36524361,breast cancer
36524361,cancer
36524324,breast cancer
36524324,cancer
36524283,breast cancer
36524283,cmd
36524250,diabetes
36524250,stroke
36524250,schizophrenia
36524250,attention-deficit hyperactivity disorder
36524250,breast cancer
36524250,endometriosis
36524250,chronic pain
36524250,fits
36524240,breast cancer
36524240,tumor
36524240,heart disease
36524129,breast cancer
36524129,hallmark of cancer
36524129,cancer
36524129,tumor
36524129,tumors
36524084,lung cancer
36524084,carcinoma
36524084,brain metastasis
36524084,cha
36524084,multiple diseases
36524001,breast cancer
36523985,ovarian cancer
36523985,tumor
36523985,aggressive ovarian cancer
36523985,drug-resistant ovarian cancer
36523985,behaviors of ovarian cancer
36523982,rhabdomyosarcoma
36523982,tumor
36523982,lung cancer
36523982,meningeal rhabdomyosarcoma
36523982,metastases
36523982,central memory
36523982,cancer
36523977,cancers
36523977,mesothelioma
36523977,ovarian
36523977,cancer
36523975,breast cancer
36523810,breast cancer
36523801,cancer
36523801,breast cancer
36523801,malignancy
36523797,breast cancer
36523797,deep inspiration breath hold
36523797,rotation error
36523671,gastrointestinal stromal tumor
36523671,meningioma
36523671,gastrointestinal stromal tumors
36523671,tumors
36523671,familial cancer syndromes
36523671,breast cancer
36523671,endocrine tumors
36523671,multiple endocrine neoplasia syndrome
36523671,tumors of the syndrome
36523671,tumor
36523564,tumors across multiple cancer
36523564,gastric cancer
36523564,tiny tumors
36523564,cancer
36523564,prostate plus liver and thyroid cancers
36523491,breast cancer
36523491,tumor
36523479,cancer
36523479,breast cancer
36523479,tumor
36523410,inflammatory breast cancer
36523410,breast cancer
36523410,covid
36523410,covid-19
36523410,cancer
36523321,stress
36523321,breast cancer
36523321,cancer
36523321,depression
36523321,anxiety
36523321,fatigue
36523321,smd
36523319,invasive breast ductal carcinoma
36523319,edema
36523319,cancer
36523319,cardiac toxicity
36523319,abnormal liver function
36523319,thrombocytopenia
36523319,breast cancer
36523319,allergic constitution
36523304,cancer
36523304,tumor
36523304,breast cancer
36523304,gastric cancer
36523304,hand-foot syndrome
36523304,leukopenia
36523304,thrombocytopenia
36523304,drug-resistant breast cancer
36523297,breast tumors
36523297,breast cancer
36523297,tumors
